country,fuel,year,capacity_factor
BGR,Cogeneration,2016,
BGR,Cogeneration,2017,
BGR,Gas,2014,
BGR,Gas,2015,0.3024324001930894
BGR,Gas,2016,0.3321873855547307
BGR,Gas,2017,0.31184285041368986
BGR,Geothermal,2014,
BGR,Geothermal,2015,
BGR,Geothermal,2016,
BGR,Geothermal,2017,
BGR,Hydro,2014,0.22320138828296932
BGR,Hydro,2015,0.2743846280623176
BGR,Hydro,2016,0.1902279453721785
BGR,Hydro,2017,0.1287455996783477
BGR,Nuclear,2014,
BGR,Nuclear,2015,0.8780251141552512
BGR,Nuclear,2016,0.8979963570127505
BGR,Nuclear,2017,0.8872716894977168
BGR,Oil,2014,
BGR,Oil,2015,1.7313546423135464
BGR,Oil,2016,3.016848816029144
BGR,Oil,2017,3.8146879756468794
BGR,Other,2014,
BGR,Other,2015,0.1063027157478322
BGR,Other,2016,0.15671379216329265
BGR,Other,2017,0.15714314501853455
BGR,Petcoke,2014,
BGR,Petcoke,2015,
BGR,Petcoke,2016,
BGR,Petcoke,2017,
BGR,Solar,2014,0.13935619108654437
BGR,Solar,2015,0.1534606014617197
BGR,Solar,2016,0.15352241075035616
BGR,Solar,2017,0.1546541303124741
BGR,Storage,2014,
BGR,Storage,2015,
BGR,Storage,2016,
BGR,Storage,2017,
BGR,Waste,2014,
BGR,Waste,2015,0.0
BGR,Waste,2016,0.0
BGR,Waste,2017,0.0
BGR,Wave and Tidal,2014,
BGR,Wave and Tidal,2015,
BGR,Wave and Tidal,2016,
BGR,Wave and Tidal,2017,
BGR,Wind,2014,0.2173032577524317
BGR,Wind,2015,0.2370477067696187
BGR,Wind,2016,0.23208408577436934
BGR,Wind,2017,0.24584895939577484
BHR,Biomass,2014,
BHR,Biomass,2015,
BHR,Biomass,2016,
BHR,Biomass,2017,
BHR,Coal,2014,
BHR,Coal,2015,
BHR,Coal,2016,
BHR,Coal,2017,
BHR,Cogeneration,2014,
BHR,Cogeneration,2015,
BHR,Cogeneration,2016,
BHR,Cogeneration,2017,
BHR,Gas,2014,
BHR,Gas,2015,0.7195348805241074
BHR,Gas,2016,0.7184005369970935
BHR,Gas,2017,0.738436095296084
BHR,Geothermal,2014,
BHR,Geothermal,2015,
BHR,Geothermal,2016,
BHR,Geothermal,2017,
BHR,Hydro,2014,
BHR,Hydro,2015,
BHR,Hydro,2016,
BHR,Hydro,2017,
BHR,Nuclear,2014,
BHR,Nuclear,2015,
BHR,Nuclear,2016,
BHR,Nuclear,2017,
BHR,Oil,2014,
BHR,Oil,2015,0.0034409446723624245
BHR,Oil,2016,0.0007625651520414601
BHR,Oil,2017,0.0007646543716360943
BHR,Other,2014,
BHR,Other,2015,
BHR,Other,2016,
BHR,Other,2017,
BHR,Petcoke,2014,
BHR,Petcoke,2015,
BHR,Petcoke,2016,
BHR,Petcoke,2017,
BHR,Solar,2014,0.1894977168949772
BHR,Solar,2015,0.1894977168949772
BHR,Solar,2016,0.1889799635701275
BHR,Solar,2017,0.1894977168949772
BHR,Storage,2014,
BHR,Storage,2015,
BHR,Storage,2016,
BHR,Storage,2017,
BHR,Waste,2014,
BHR,Waste,2015,0.0
BHR,Waste,2016,0.0
BHR,Waste,2017,0.0
BHR,Wave and Tidal,2014,
BHR,Wave and Tidal,2015,
BHR,Wave and Tidal,2016,
BHR,Wave and Tidal,2017,
BHR,Wind,2014,0.1956947162426615
BHR,Wind,2015,0.1956947162426615
BHR,Wind,2016,0.195160031225605
BHR,Wind,2017,0.1956947162426615
BIH,Biomass,2014,
BIH,Biomass,2015,
BIH,Biomass,2016,
BIH,Biomass,2017,
BIH,Coal,2014,
BIH,Coal,2015,0.5565370595767075
BIH,Coal,2016,0.6675858459085381
BIH,Coal,2017,0.6871233518227932
BIH,Cogeneration,2014,
BIH,Cogeneration,2015,
BIH,Cogeneration,2016,
BIH,Cogeneration,2017,
BIH,Gas,2014,
BIH,Gas,2015,
BIH,Gas,2016,
BIH,Gas,2017,
BIH,Geothermal,2014,
BIH,Geothermal,2015,
BIH,Geothermal,2016,
BIH,Geothermal,2017,
BIH,Hydro,2014,0.39595080096143664
BIH,Hydro,2015,0.36815051870858884
BIH,Hydro,2016,0.3618643062791548
BIH,Hydro,2017,0.2620535452503512
BIH,Nuclear,2014,
BIH,Nuclear,2015,
BIH,Nuclear,2016,
BIH,Nuclear,2017,
BIH,Oil,2014,
BIH,Oil,2015,0.10682417996732436
BIH,Oil,2016,0.12324326130913588
BIH,Oil,2017,0.12986468937204138
BIH,Other,2014,
BIH,Other,2015,
BIH,Other,2016,
BIH,Other,2017,
BIH,Petcoke,2014,
BIH,Petcoke,2015,
BIH,Petcoke,2016,
BIH,Petcoke,2017,
BIH,Solar,2014,0.13159563673262303
BIH,Solar,2015,0.13225303485911571
BIH,Solar,2016,0.1905463189034867
BIH,Solar,2017,0.19263698630136986
BIH,Storage,2014,
BIH,Storage,2015,
BIH,Storage,2016,
BIH,Storage,2017,
BIH,Waste,2014,
BIH,Waste,2015,
BIH,Waste,2016,
BIH,Waste,2017,
BIH,Wave and Tidal,2014,
BIH,Wave and Tidal,2015,
BIH,Wave and Tidal,2016,
BIH,Wave and Tidal,2017,
BIH,Wind,2014,0.30441400304414007
BIH,Wind,2015,0.30441400304414007
BIH,Wind,2016,0.3035822707953856
BIH,Wind,2017,0.30441400304414007
BLR,Biomass,2014,
BLR,Biomass,2015,1.8819818780255948
BLR,Biomass,2016,2.013835460601159
BLR,Biomass,2017,2.239146322030452
BLR,Coal,2014,
BLR,Coal,2015,
BLR,Coal,2016,
BLR,Coal,2017,
BLR,Cogeneration,2014,
BLR,Cogeneration,2015,
BLR,Cogeneration,2016,
BLR,Cogeneration,2017,
BLR,Gas,2014,
BLR,Gas,2015,0.4601839360945732
BLR,Gas,2016,0.4475617888442542
BLR,Gas,2017,0.46228101174399233
BLR,Geothermal,2014,
BLR,Geothermal,2015,
BLR,Geothermal,2016,
BLR,Geothermal,2017,
BLR,Hydro,2014,0.42112150573560536
BLR,Hydro,2015,0.36529680365296807
BLR,Hydro,2016,0.2194887443573296
BLR,Hydro,2017,0.4846213491858361
BLR,Nuclear,2014,
BLR,Nuclear,2015,
BLR,Nuclear,2016,
BLR,Nuclear,2017,
BLR,Oil,2014,
BLR,Oil,2015,0.04396191586515107
BLR,Oil,2016,0.07048599000116267
BLR,Oil,2017,0.02368114252404547
BLR,Other,2014,
BLR,Other,2015,0.0
BLR,Other,2016,0.0
BLR,Other,2017,0.0
BLR,Petcoke,2014,
BLR,Petcoke,2015,
BLR,Petcoke,2016,
BLR,Petcoke,2017,
BLR,Solar,2014,0.05707762557077626
BLR,Solar,2015,0.06585879873551106
BLR,Solar,2016,0.06334649858428466
BLR,Solar,2017,0.06657809535778621
BLR,Storage,2014,
BLR,Storage,2015,
BLR,Storage,2016,
BLR,Storage,2017,
BLR,Waste,2014,
BLR,Waste,2015,0.009985018396886957
BLR,Waste,2016,0.005893354507139981
BLR,Waste,2017,0.006520828340824135
BLR,Wave and Tidal,2014,
BLR,Wave and Tidal,2015,
BLR,Wave and Tidal,2016,
BLR,Wave and Tidal,2017,
BLR,Wind,2014,0.42237442922374424
BLR,Wind,2015,0.06976154236428207
BLR,Wind,2016,0.12449536104986203
BLR,Wind,2017,0.1337326009750072
BOL,Biomass,2014,
BOL,Biomass,2015,0.32114004716744443
BOL,Biomass,2016,0.490402129746392
BOL,Biomass,2017,0.44825798250455784
BOL,Coal,2014,
BOL,Coal,2015,
BOL,Coal,2016,
BOL,Coal,2017,
BOL,Cogeneration,2014,
BOL,Cogeneration,2015,
BOL,Cogeneration,2016,
BOL,Cogeneration,2017,
BOL,Gas,2014,
BOL,Gas,2015,0.5171758166225996
BOL,Gas,2016,0.5903269039133566
BOL,Gas,2017,0.5945909076762943
BOL,Geothermal,2014,
BOL,Geothermal,2015,
BOL,Geothermal,2016,
BOL,Geothermal,2017,
BOL,Hydro,2014,0.5162184605084786
BOL,Hydro,2015,0.5632335668568257
BOL,Hydro,2016,0.3959308311278342
BOL,Hydro,2017,0.41138620353302946
BOL,Nuclear,2014,
BOL,Nuclear,2015,
BOL,Nuclear,2016,
BOL,Nuclear,2017,
BOL,Oil,2014,
BOL,Oil,2015,0.15707749467286408
BOL,Oil,2016,0.15664832119015132
BOL,Oil,2017,0.16525861418707574
BOL,Other,2014,
BOL,Other,2015,
BOL,Other,2016,
BOL,Other,2017,
BOL,Petcoke,2014,
BOL,Petcoke,2015,
BOL,Petcoke,2016,
BOL,Petcoke,2017,
BOL,Solar,2014,0.0850975508509755
BOL,Solar,2015,0.099626400996264
BOL,Solar,2016,0.11798310978638848
BOL,Solar,2017,0.1050228310502283
BOL,Storage,2014,
BOL,Storage,2015,
BOL,Storage,2016,
BOL,Storage,2017,
BOL,Waste,2014,
BOL,Waste,2015,0.0
BOL,Waste,2016,0.0
BOL,Waste,2017,0.0
BOL,Wave and Tidal,2014,
BOL,Wave and Tidal,2015,
BOL,Wave and Tidal,2016,
BOL,Wave and Tidal,2017,
BOL,Wind,2014,0.29252283105022825
BOL,Wind,2015,0.41024543378995426
BOL,Wind,2016,0.1471530729272077
BOL,Wind,2017,0.25536952477591746
BRA,Biomass,2014,
BRA,Biomass,2015,0.6726455602966359
BRA,Biomass,2016,0.6960994448604921
BRA,Biomass,2017,0.7202387966333492
BRA,Coal,2014,
BRA,Coal,2015,0.9261216682732525
BRA,Coal,2016,0.8656566744769106
BRA,Coal,2017,0.8542720514431119
BRA,Cogeneration,2014,
BRA,Cogeneration,2015,
BRA,Cogeneration,2016,
BRA,Cogeneration,2017,
BRA,Gas,2014,
BRA,Gas,2015,0.9119431469444157
BRA,Gas,2016,0.6462379981082631
BRA,Gas,2017,0.7525108420873703
BRA,Geothermal,2014,
BRA,Geothermal,2015,
BRA,Geothermal,2016,
BRA,Geothermal,2017,
BRA,Hydro,2014,0.4779526896345603
BRA,Hydro,2015,0.44807997469029237
BRA,Hydro,2016,0.4473807993197883
BRA,Hydro,2017,0.42206286603269816
BRA,Nuclear,2014,
BRA,Nuclear,2015,0.815695184442112
BRA,Nuclear,2016,0.8758539907670944
BRA,Nuclear,2017,0.8713334130537803
BRA,Oil,2014,
BRA,Oil,2015,0.41578641395087934
BRA,Oil,2016,0.2159319441041485
BRA,Oil,2017,0.22556483813415634
BRA,Other,2014,
BRA,Other,2015,0.22649275275458744
BRA,Other,2016,0.22645308399447212
BRA,Other,2017,0.25959553969564253
BRA,Petcoke,2014,
BRA,Petcoke,2015,
BRA,Petcoke,2016,
BRA,Petcoke,2017,
BRA,Solar,2014,0.46651445966514454
BRA,Solar,2015,0.39331219716456306
BRA,Solar,2016,0.19751821493624774
BRA,Solar,2017,0.10382196359519322
BRA,Storage,2014,
BRA,Storage,2015,
BRA,Storage,2016,
BRA,Storage,2017,
BRA,Waste,2014,
BRA,Waste,2015,0.0
BRA,Waste,2016,0.0
BRA,Waste,2017,0.0
BRA,Wave and Tidal,2014,
BRA,Wave and Tidal,2015,
BRA,Wave and Tidal,2016,
BRA,Wave and Tidal,2017,
BRA,Wind,2014,0.28516159226957827
BRA,Wind,2015,0.323425919777558
BRA,Wind,2016,0.37658152749260715
BRA,Wind,2017,0.39362205122148164
BRN,Biomass,2014,
BRN,Biomass,2015,
BRN,Biomass,2016,
BRN,Biomass,2017,
BRN,Coal,2014,
BRN,Coal,2015,
BRN,Coal,2016,
BRN,Coal,2017,
BRN,Cogeneration,2014,
BRN,Cogeneration,2015,
BRN,Cogeneration,2016,
BRN,Cogeneration,2017,
BRN,Gas,2014,
BRN,Gas,2015,0.5121766422803544
BRN,Gas,2016,0.5191345319441766
BRN,Gas,2017,0.5065076996564621
BRN,Geothermal,2014,
BRN,Geothermal,2015,
BRN,Geothermal,2016,
BRN,Geothermal,2017,
BRN,Hydro,2014,
BRN,Hydro,2015,
BRN,Hydro,2016,
BRN,Hydro,2017,
BRN,Nuclear,2014,
BRN,Nuclear,2015,
BRN,Nuclear,2016,
BRN,Nuclear,2017,
BRN,Oil,2014,
BRN,Oil,2015,0.10491292227451214
BRN,Oil,2016,0.11209958029917136
BRN,Oil,2017,0.1124067024369773
BRN,Other,2014,
BRN,Other,2015,
BRN,Other,2016,
BRN,Other,2017,
BRN,Petcoke,2014,
BRN,Petcoke,2015,
BRN,Petcoke,2016,
BRN,Petcoke,2017,
BRN,Solar,2014,0.15220700152207003
BRN,Solar,2015,0.12366818873668191
BRN,Solar,2016,0.1043564055859138
BRN,Solar,2017,0.10464231354642316
BRN,Storage,2014,
BRN,Storage,2015,
BRN,Storage,2016,
BRN,Storage,2017,
BRN,Waste,2014,
BRN,Waste,2015,0.0
BRN,Waste,2016,0.0
BRN,Waste,2017,0.0
BRN,Wave and Tidal,2014,
BRN,Wave and Tidal,2015,
BRN,Wave and Tidal,2016,
BRN,Wave and Tidal,2017,
BRN,Wind,2014,
BRN,Wind,2015,
BRN,Wind,2016,
BRN,Wind,2017,
BTN,Biomass,2014,
BTN,Biomass,2015,
BTN,Biomass,2016,
BTN,Biomass,2017,
BTN,Coal,2014,
BTN,Coal,2015,
BTN,Coal,2016,
BTN,Coal,2017,
BTN,Cogeneration,2014,
BTN,Cogeneration,2015,
BTN,Cogeneration,2016,
BTN,Cogeneration,2017,
BTN,Gas,2014,
BTN,Gas,2015,
BTN,Gas,2016,
BTN,Gas,2017,
BTN,Geothermal,2014,
BTN,Geothermal,2015,
BTN,Geothermal,2016,
BTN,Geothermal,2017,
BTN,Hydro,2014,0.549580707095162
BTN,Hydro,2015,0.5479112580656934
BTN,Hydro,2016,0.5609223657321314
BTN,Hydro,2017,0.5465816510268103
BTN,Nuclear,2014,
BTN,Nuclear,2015,
BTN,Nuclear,2016,
BTN,Nuclear,2017,
BTN,Oil,2014,
BTN,Oil,2015,
BTN,Oil,2016,
BTN,Oil,2017,
BTN,Other,2014,
BTN,Other,2015,
BTN,Other,2016,
BTN,Other,2017,
BTN,Petcoke,2014,
BTN,Petcoke,2015,
BTN,Petcoke,2016,
BTN,Petcoke,2017,
BTN,Solar,2014,0.1598173515981735
BTN,Solar,2015,0.1598173515981735
BTN,Solar,2016,0.1593806921675774
BTN,Solar,2017,0.1598173515981735
BTN,Storage,2014,
BTN,Storage,2015,
BTN,Storage,2016,
BTN,Storage,2017,
BTN,Waste,2014,
BTN,Waste,2015,
BTN,Waste,2016,
BTN,Waste,2017,
BTN,Wave and Tidal,2014,
BTN,Wave and Tidal,2015,
BTN,Wave and Tidal,2016,
BTN,Wave and Tidal,2017,
BTN,Wind,2014,
BTN,Wind,2015,0.0
BTN,Wind,2016,0.13281724347298118
BTN,Wind,2017,0.20928462709284631
BWA,Biomass,2014,
BWA,Biomass,2015,
BWA,Biomass,2016,
BWA,Biomass,2017,
BWA,Coal,2014,
BWA,Coal,2015,0.43400247741183323
BWA,Coal,2016,0.4057183273262799
BWA,Coal,2017,0.45722821334887787
BWA,Cogeneration,2014,
BWA,Cogeneration,2015,
BWA,Cogeneration,2016,
BWA,Cogeneration,2017,
BWA,Gas,2014,
BWA,Gas,2015,
BWA,Gas,2016,
BWA,Gas,2017,
BWA,Geothermal,2014,
BWA,Geothermal,2015,
BWA,Geothermal,2016,
BWA,Geothermal,2017,
BWA,Hydro,2014,
BWA,Hydro,2015,
BWA,Hydro,2016,
BWA,Hydro,2017,
BWA,Nuclear,2014,
BWA,Nuclear,2015,
BWA,Nuclear,2016,
BWA,Nuclear,2017,
BWA,Oil,2014,
BWA,Oil,2015,0.05969179130982133
BWA,Oil,2016,0.003338057886944199
BWA,Oil,2017,0.004462937668024025
BWA,Other,2014,
BWA,Other,2015,
BWA,Other,2016,
BWA,Other,2017,
BWA,Petcoke,2014,
BWA,Petcoke,2015,
BWA,Petcoke,2016,
BWA,Petcoke,2017,
BWA,Solar,2014,0.16787536932581254
BWA,Solar,2015,0.17459038409884506
BWA,Solar,2016,0.17665347654041832
BWA,Solar,2017,0.17713745866792632
BWA,Storage,2014,
BWA,Storage,2015,
BWA,Storage,2016,
BWA,Storage,2017,
BWA,Waste,2014,
BWA,Waste,2015,
BWA,Waste,2016,
BWA,Waste,2017,
BWA,Wave and Tidal,2014,
BWA,Wave and Tidal,2015,
BWA,Wave and Tidal,2016,
BWA,Wave and Tidal,2017,
BWA,Wind,2014,
BWA,Wind,2015,
BWA,Wind,2016,
BWA,Wind,2017,
CAF,Biomass,2014,
CAF,Biomass,2015,
CAF,Biomass,2016,
CAF,Biomass,2017,
CAF,Coal,2014,
CAF,Coal,2015,
CAF,Coal,2016,
CAF,Coal,2017,
CAF,Cogeneration,2014,
CAF,Cogeneration,2015,
CAF,Cogeneration,2016,
CAF,Cogeneration,2017,
CAF,Gas,2014,
CAF,Gas,2015,
CAF,Gas,2016,
CAF,Gas,2017,
CAF,Geothermal,2014,
CAF,Geothermal,2015,
CAF,Geothermal,2016,
CAF,Geothermal,2017,
CAF,Hydro,2014,0.853446401391607
CAF,Hydro,2015,0.853446401391607
CAF,Hydro,2016,0.8167808714256802
CAF,Hydro,2017,0.8190186272378053
CAF,Nuclear,2014,
CAF,Nuclear,2015,
CAF,Nuclear,2016,
CAF,Nuclear,2017,
CAF,Oil,2014,
CAF,Oil,2015,
CAF,Oil,2016,
CAF,Oil,2017,
CAF,Other,2014,
CAF,Other,2015,
CAF,Other,2016,
CAF,Other,2017,
CAF,Petcoke,2014,
CAF,Petcoke,2015,
CAF,Petcoke,2016,
CAF,Petcoke,2017,
CAF,Solar,2014,0.15220700152207003
CAF,Solar,2015,0.15220700152207003
CAF,Solar,2016,0.1517911353976928
CAF,Solar,2017,0.15220700152207003
CAF,Storage,2014,
CAF,Storage,2015,
CAF,Storage,2016,
CAF,Storage,2017,
CAF,Waste,2014,
CAF,Waste,2015,
CAF,Waste,2016,
CAF,Waste,2017,
CAF,Wave and Tidal,2014,
CAF,Wave and Tidal,2015,
CAF,Wave and Tidal,2016,
CAF,Wave and Tidal,2017,
CAF,Wind,2014,
CAF,Wind,2015,
CAF,Wind,2016,
CAF,Wind,2017,
CAN,Biomass,2014,
CAN,Biomass,2015,0.6826815116888183
CAN,Biomass,2016,0.6809250964840988
CAN,Biomass,2017,0.38660366959597775
CAN,Coal,2014,
CAN,Coal,2015,0.8198819408246913
CAN,Coal,2016,0.7794544302728558
CAN,Coal,2017,0.7528331691204504
CAN,Cogeneration,2014,
CAN,Cogeneration,2015,
CAN,Cogeneration,2016,
CAN,Cogeneration,2017,
CAN,Gas,2014,
CAN,Gas,2015,0.4645852116923013
CAN,Gas,2016,0.4242521706283985
CAN,Gas,2017,0.3986175045339057
CAN,Geothermal,2014,
CAN,Geothermal,2015,
CAN,Geothermal,2016,
CAN,Geothermal,2017,
CAN,Hydro,2014,0.5793314997724559
CAN,Hydro,2015,0.5505398656308309
CAN,Hydro,2016,0.5502705856812201
CAN,Hydro,2017,0.5555630095602423
CAN,Nuclear,2014,
CAN,Nuclear,2015,0.8004705533074123
CAN,Nuclear,2016,0.7930613751392404
CAN,Nuclear,2017,0.7949904093549596
CAN,Oil,2014,
CAN,Oil,2015,0.17469376157177752
CAN,Oil,2016,0.17652177793910848
CAN,Oil,2017,0.1606257951389652
CAN,Other,2014,
CAN,Other,2015,0.6196208342363978
CAN,Other,2016,0.5960155449268455
CAN,Other,2017,0.9404174363587882
CAN,Petcoke,2014,
CAN,Petcoke,2015,
CAN,Petcoke,2016,
CAN,Petcoke,2017,
CAN,Solar,2014,0.13131260576239356
CAN,Solar,2015,0.13129894797568317
CAN,Solar,2016,0.13968378158778663
CAN,Solar,2017,0.14001946870194545
CAN,Storage,2014,
CAN,Storage,2015,
CAN,Storage,2016,
CAN,Storage,2017,
CAN,Waste,2014,
CAN,Waste,2015,0.006509605998103659
CAN,Waste,2016,0.006491820189365671
CAN,Waste,2017,0.006509605998103659
CAN,Wave and Tidal,2014,
CAN,Wave and Tidal,2015,
CAN,Wave and Tidal,2016,
CAN,Wave and Tidal,2017,
CAN,Wind,2014,0.2654044821774614
CAN,Wind,2015,0.2692125710441856
CAN,Wind,2016,0.28965255309571003
CAN,Wind,2017,0.264840550802078
CHE,Biomass,2014,
CHE,Biomass,2015,1.0965068256068127
CHE,Biomass,2016,1.2011731759191029
CHE,Biomass,2017,1.439429809676897
CHE,Coal,2014,
CHE,Coal,2015,
CHE,Coal,2016,
CHE,Coal,2017,
CHE,Cogeneration,2014,
CHE,Cogeneration,2015,
CHE,Cogeneration,2016,
CHE,Cogeneration,2017,
CHE,Gas,2014,
CHE,Gas,2015,0.2247551608266449
CHE,Gas,2016,0.29388890286554087
CHE,Gas,2017,0.24580473782249382
CHE,Geothermal,2014,
CHE,Geothermal,2015,
CHE,Geothermal,2016,
CHE,Geothermal,2017,
CHE,Hydro,2014,0.3267862672100618
CHE,Hydro,2015,0.3272404913961873
CHE,Hydro,2016,0.276049597591378
CHE,Hydro,2017,0.26249702022917903
CHE,Nuclear,2014,
CHE,Nuclear,2015,0.8693042854905363
CHE,Nuclear,2016,0.7939747730342047
CHE,Nuclear,2017,0.7671594318140745
CHE,Oil,2014,
CHE,Oil,2015,0.05904310493046141
CHE,Oil,2016,0.05103088030875034
CHE,Oil,2017,0.04723448394436913
CHE,Other,2014,
CHE,Other,2015,0.0
CHE,Other,2016,0.0
CHE,Other,2017,0.0
CHE,Petcoke,2014,
CHE,Petcoke,2015,
CHE,Petcoke,2016,
CHE,Petcoke,2017,
CHE,Solar,2014,0.0905925744214771
CHE,Solar,2015,0.09163538452467522
CHE,Solar,2016,0.09119782909485778
CHE,Solar,2017,0.10079920654314421
CHE,Storage,2014,
CHE,Storage,2015,
CHE,Storage,2016,
CHE,Storage,2017,
CHE,Waste,2014,
CHE,Waste,2015,0.5529487170409689
CHE,Waste,2016,0.5816997657195786
CHE,Waste,2017,0.5840159576761105
CHE,Wave and Tidal,2014,
CHE,Wave and Tidal,2015,
CHE,Wave and Tidal,2016,
CHE,Wave and Tidal,2017,
CHE,Wind,2014,0.1921613394216134
CHE,Wind,2015,0.20928462709284626
CHE,Wind,2016,0.16545233758348513
CHE,Wind,2017,0.2024353120243531
CHL,Biomass,2014,
CHL,Biomass,2015,0.9285822204899712
CHL,Biomass,2016,0.9824489267732541
CHL,Biomass,2017,1.0025049725040436
CHL,Coal,2014,
CHL,Coal,2015,0.6023670767400684
CHL,Coal,2016,0.6485395530275441
CHL,Coal,2017,0.62979433275191
CHL,Cogeneration,2014,
CHL,Cogeneration,2015,
CHL,Cogeneration,2016,
CHL,Cogeneration,2017,
CHL,Gas,2014,
CHL,Gas,2015,0.387442826852732
CHL,Gas,2016,0.4029868205992628
CHL,Gas,2017,0.4553996914376261
CHL,Geothermal,2014,
CHL,Geothermal,2015,
CHL,Geothermal,2016,
CHL,Geothermal,2017,
CHL,Hydro,2014,0.4091345455575984
CHL,Hydro,2015,0.41947092668278435
CHL,Hydro,2016,0.3971803573578813
CHL,Hydro,2017,0.3640418285854355
CHL,Nuclear,2014,
CHL,Nuclear,2015,
CHL,Nuclear,2016,
CHL,Nuclear,2017,
CHL,Oil,2014,
CHL,Oil,2015,0.11013537958112507
CHL,Oil,2016,0.10137762719525764
CHL,Oil,2017,0.06679312944178498
CHL,Other,2014,
CHL,Other,2015,0.0
CHL,Other,2016,0.0
CHL,Other,2017,0.0
CHL,Petcoke,2014,
CHL,Petcoke,2015,
CHL,Petcoke,2016,
CHL,Petcoke,2017,
CHL,Solar,2014,0.24793900700427696
CHL,Solar,2015,0.24991279807204464
CHL,Solar,2016,0.26705120420967415
CHL,Solar,2017,0.24698930512329273
CHL,Storage,2014,
CHL,Storage,2015,
CHL,Storage,2016,
CHL,Storage,2017,
CHL,Waste,2014,
CHL,Waste,2015,0.0
CHL,Waste,2016,0.0
CHL,Waste,2017,0.0
CHL,Wave and Tidal,2014,
CHL,Wave and Tidal,2015,
CHL,Wave and Tidal,2016,
CHL,Wave and Tidal,2017,
CHL,Wind,2014,0.22381253722453842
CHL,Wind,2015,0.265316874905916
CHL,Wind,2016,0.26833721649827935
CHL,Wind,2017,0.3170104445494148
CHN,Biomass,2014,
CHN,Biomass,2015,2.0778798843484387
CHN,Biomass,2016,2.5440514101279827
CHN,Biomass,2017,3.131802641628017
CHN,Coal,2014,
CHN,Coal,2015,0.5095688162564783
CHN,Coal,2016,0.5245994962907287
CHN,Coal,2017,0.5562432301563287
CHN,Cogeneration,2014,
CHN,Cogeneration,2015,
CHN,Cogeneration,2016,
CHN,Cogeneration,2017,
CHN,Gas,2014,
CHN,Gas,2015,0.27462675654674346
CHN,Gas,2016,0.32125164383705646
CHN,Gas,2017,0.34595987847585885
CHN,Geothermal,2014,
CHN,Geothermal,2015,0.501913696542176
CHN,Geothermal,2016,0.5005423476445198
CHN,Geothermal,2017,0.501913696542176
CHN,Hydro,2014,0.42438299641889626
CHN,Hydro,2015,0.42909861627665224
CHN,Hydro,2016,0.4334036660269768
CHN,Hydro,2017,0.42014599644456707
CHN,Nuclear,2014,
CHN,Nuclear,2015,0.5802172843049405
CHN,Nuclear,2016,0.7226149313039633
CHN,Nuclear,2017,0.8427621317387337
CHN,Oil,2014,
CHN,Oil,2015,0.13630431507268972
CHN,Oil,2016,0.14559417253986287
CHN,Oil,2017,0.13897998609901588
CHN,Other,2014,
CHN,Other,2015,0.0
CHN,Other,2016,0.0
CHN,Other,2017,0.0
CHN,Petcoke,2014,
CHN,Petcoke,2015,
CHN,Petcoke,2016,
CHN,Petcoke,2017,
CHN,Solar,2014,0.095509386774002
CHN,Solar,2015,0.10482073930151829
CHN,Solar,2016,0.0993215108473774
CHN,Solar,2017,0.10320788881606881
CHN,Storage,2014,
CHN,Storage,2015,
CHN,Storage,2016,
CHN,Storage,2017,
CHN,Waste,2014,
CHN,Waste,2015,0.09999339726253839
CHN,Waste,2016,0.10319217905884312
CHN,Waste,2017,0.12136291737749015
CHN,Wave and Tidal,2014,
CHN,Wave and Tidal,2015,
CHN,Wave and Tidal,2016,
CHN,Wave and Tidal,2017,
CHN,Wind,2014,0.18889143863925598
CHN,Wind,2015,0.1619936305182306
CHN,Wind,2016,0.18579857337499306
CHN,Wind,2017,0.21182799646274944
CIV,Biomass,2014,
CIV,Biomass,2015,
CIV,Biomass,2016,
CIV,Biomass,2017,
CIV,Coal,2014,
CIV,Coal,2015,
CIV,Coal,2016,
CIV,Coal,2017,
CIV,Cogeneration,2014,
CIV,Cogeneration,2015,
CIV,Cogeneration,2016,
CIV,Cogeneration,2017,
CIV,Gas,2014,
CIV,Gas,2015,0.8931433285516865
CIV,Gas,2016,1.0337605144619046
CIV,Gas,2017,
CIV,Geothermal,2014,
CIV,Geothermal,2015,
CIV,Geothermal,2016,
CIV,Geothermal,2017,
CIV,Hydro,2014,0.3617436269618071
CIV,Hydro,2015,0.2556208231274003
CIV,Hydro,2016,0.2882083921398328
CIV,Hydro,2017,0.2658687487337728
CIV,Nuclear,2014,
CIV,Nuclear,2015,
CIV,Nuclear,2016,
CIV,Nuclear,2017,
CIV,Oil,2014,
CIV,Oil,2015,0.24638252512608994
CIV,Oil,2016,0.004860184921871166
CIV,Oil,2017,0.040071004086441
CIV,Other,2014,
CIV,Other,2015,0.0
CIV,Other,2016,0.0
CIV,Other,2017,0.0
CIV,Petcoke,2014,
CIV,Petcoke,2015,
CIV,Petcoke,2016,
CIV,Petcoke,2017,
CIV,Solar,2014,0.0781062244652728
CIV,Solar,2015,0.0872951920494225
CIV,Solar,2016,0.11384335154826959
CIV,Solar,2017,0.09352478406777796
CIV,Storage,2014,
CIV,Storage,2015,
CIV,Storage,2016,
CIV,Storage,2017,
CIV,Waste,2014,
CIV,Waste,2015,0.0
CIV,Waste,2016,0.0
CIV,Waste,2017,0.0
CIV,Wave and Tidal,2014,
CIV,Wave and Tidal,2015,
